,frequency,peak flux density,duty cycle,loss calculted by iGSE,loss calculted by SE,Measured loss,error for iGSE,error for SE,loss error percent by iGSE
162,120000.0,0.0267,0.1,6.82675339190213,0.23252225177560687,7.51513,0.09159876250948017,0.9690594504984469,1.100835136203165
163,120000.0,0.0297,0.1,8.907256183309505,0.30338510064565943,9.86959,0.09750494363904638,0.9692606176502104,1.1080393105223274
164,120000.0,0.0333,0.1,11.854246826586296,0.40376091049242985,13.114870100000001,0.0961216743895698,0.9692135028853675,1.1063435992058495
165,120000.0,0.0374,0.1,15.84351787822162,0.5396372538461824,18.608039100000003,0.1485659615675669,0.9709997785932112,1.174489102926975
166,120000.0,0.0419,0.1,21.043542617415085,0.71675240540276,22.968339800000003,0.08380219029086802,0.96879389578681,1.0914673549781493
167,120000.0,0.047,0.1,28.037458924037825,0.9549683002782213,30.2607305,0.07347051902670282,0.9684419944760349,1.0792964719800646
168,120000.0,0.0527,0.1,37.31909131704881,1.2711048208586129,41.2806094,0.09596559112209216,0.9692081866199724,1.1061525868702333
169,120000.0,0.0591,0.1,49.69167388397273,1.6925204768208362,53.97625,0.07937891417108946,0.9686432370381263,1.086223219729557
170,120000.0,0.0662,0.1,65.9737561422566,2.2470954281853754,70.395,0.06280622001198084,0.9680787637163808,1.0670151908314882
171,120000.0,0.0739,0.1,86.84629942853192,2.9580235204415803,97.10721090000001,0.10566580356256623,0.9695385801628292,1.1181502440401858
172,120000.0,0.0829,0.1,115.72753689808913,3.941731292638744,122.761961,0.057301333773178094,0.9678912648467815,1.0607843585931105
173,120000.0,0.0924,0.1,151.75587046131636,5.168872331273816,158.593562,0.04311455933301775,0.9674080570100708,1.045057179784202
174,120000.0,0.1037,0.1,202.45209294291658,6.895608179374276,214.585547,0.05654366860543228,0.9678654584347459,1.0599324703474642
175,120000.0,0.1164,0.1,270.18890861771837,9.202754198080196,280.056531,0.03523439480967376,0.9671396551074176,1.0365211970867503
176,120000.0,0.1306,0.1,360.2077281704073,12.268835162627997,367.64918800000004,0.02024065351558116,0.9666289616213486,1.0206588011517408
177,120000.0,0.1462,0.1,477.50212421116805,16.263934373390367,477.790594,0.0006037577810331413,0.9659601202333623,1.0006041225247082
178,120000.0,0.1626,0.1,622.766320687762,21.21169740628066,620.94125,-0.0029392002669528495,0.965839445509087,0.9970694133142163
179,120000.0,0.1842,0.1,850.4530146691718,28.966807301813265,837.6318120000001,-0.015306489659888567,0.9654182101409811,0.9849242668930285
180,120000.0,0.2053,0.1,1115.100100497609,37.9808045549841,1042.02144,-0.07013162847936123,0.9635508415690717,0.9344644839822022
181,120000.0,0.2288,0.1,1461.8298006570026,49.790572098979034,1326.19625,-0.1022726090931132,0.9624561054979766,0.9072165921121298
182,130000.0,0.0149,0.1,1.809380080663927,0.06162828895693865,2.43461,0.25680906565572026,0.9746865867810702,1.3455492441956438
183,130000.0,0.0169,0.1,2.4784629699274308,0.08441754925461153,3.28932,0.2465120541852326,0.9743358659982575,1.3271612446549126
184,130000.0,0.0193,0.1,3.453465633024485,0.1176265728850041,4.22337,0.1822962153388207,0.9721486460137274,1.222936739144917
185,130000.0,0.0213,0.1,4.418082226840234,0.15048184238400364,5.14038,0.1405144703620679,0.9707255412276906,1.1634867202723718
186,130000.0,0.0239,0.1,5.891006545637071,0.20065029869706597,7.1766000000000005,0.1791368411731084,0.9720410363268029,1.2182298465302253
187,130000.0,0.0267,0.1,7.769378908620037,0.2646284954240716,9.40025,0.17349231045769667,0.9718487811043247,1.2099100984211917
188,130000.0,0.0299,0.1,10.308551188475565,0.3511138307312699,11.9508301,0.13741965183861446,0.9706201303346058,1.159312291465402
189,130000.0,0.0337,0.1,13.899554716437486,0.4734250053880715,16.4951094,0.1573529838827571,0.9712990684749219,1.1867365348397123
190,130000.0,0.0378,0.1,18.516797770832188,0.6306903539909156,20.9613809,0.11662319104023408,0.9699117936456698,1.132019756300333
191,130000.0,0.0418,0.1,23.806659273834455,0.8108653856125672,28.5554297,0.16630008639532207,0.9716038107592349,1.1994723565176928
192,130000.0,0.0471,0.1,32.07869551584595,1.0926146130042451,37.4872188,0.14427646161240562,0.9708536763200943,1.1686017213973803
193,130000.0,0.0529,0.1,42.87585850376149,1.4603707785801692,49.2182812,0.1288631488463784,0.9703286920433912,1.147925264182922
194,130000.0,0.0593,0.1,57.0323286187246,1.9425464365188165,63.7855391,0.10587369138149061,0.9695456609142492,1.1184102182890392
195,130000.0,0.0659,0.1,74.23614508747656,2.5285160643646956,82.744,0.10282141197577398,0.969441698922403,1.1146052896806289
196,130000.0,0.0741,0.1,99.50747732572519,3.389268861496246,107.63403100000001,0.07550171259752239,0.9685111778309571,1.0816677690227596
197,130000.0,0.0826,0.1,130.51950659794767,4.445552348616469,144.499141,0.09674544987123723,0.9692347489552449,1.1071076252618333
198,130000.0,0.0929,0.1,175.0542768970649,5.9624263995443405,192.976234,0.09287131752677429,0.9691027942873818,1.1023794300865528
