Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
210000.0,0.034,21002.0801,0.4,0.0,0.6,0.0,1.15
210000.0,0.0383,28122.7207,0.4,0.0,0.6,0.0,2.18
210000.0,0.043,38087.5586,0.4,0.0,0.6,0.0,1.26
210000.0,0.0479,50187.8203,0.4,0.0,0.6,0.0,2.24
210000.0,0.0537,67994.4766,0.4,0.0,0.6,0.0,1.61
210000.0,0.0602,92796.2812,0.4,0.0,0.6,0.0,-0.06
210000.0,0.0678,124447.141,0.4,0.0,0.6,0.0,1.01
210000.0,0.0755,163962.875,0.4,0.0,0.6,0.0,0.57
210000.0,0.0845,218040.375,0.4,0.0,0.6,0.0,-0.05
210000.0,0.0948,285984.5,0.4,0.0,0.6,0.0,0.81
210000.0,0.1066,379878.781,0.4,0.0,0.6,0.0,0.86
210000.0,0.1184,495732.562,0.4,0.0,0.6,0.0,-0.49
210000.0,0.1331,651542.5,0.4,0.0,0.6,0.0,0.82
210000.0,0.1487,860468.312,0.4,0.0,0.6,0.0,-0.71
210000.0,0.1667,1115577.75,0.4,0.0,0.6,0.0,0.6
210000.0,0.1868,1461489.75,0.4,0.0,0.6,0.0,-0.05
210000.0,0.2097,1887090.75,0.4,0.0,0.6,0.0,0.58
210000.0,0.2342,2432859.5,0.4,0.0,0.6,0.0,0.64
210000.0,0.2634,3216145.25,0.4,0.0,0.6,0.0,-0.09
220000.0,0.0163,3454.54,0.4,0.0,0.6,0.0,-0.5
220000.0,0.0195,5278.13,0.4,0.0,0.6,0.0,1.19
220000.0,0.0216,7066.33,0.4,0.0,0.6,0.0,-2.42
220000.0,0.0243,9129.18,0.4,0.0,0.6,0.0,3.08
220000.0,0.0269,12400.6201,0.4,0.0,0.6,0.0,-0.74
220000.0,0.0301,16465.5801,0.4,0.0,0.6,0.0,0.77
220000.0,0.0339,22773.8809,0.4,0.0,0.6,0.0,-0.82
220000.0,0.0382,30127.3398,0.4,0.0,0.6,0.0,1.04
220000.0,0.0427,40740.1094,0.4,0.0,0.6,0.0,0.06
220000.0,0.0478,54855.25,0.4,0.0,0.6,0.0,-0.13
220000.0,0.0536,73531.0938,0.4,0.0,0.6,0.0,0.38
220000.0,0.06,98408.1484,0.4,0.0,0.6,0.0,0.58
220000.0,0.0672,131151.469,0.4,0.0,0.6,0.0,0.6
220000.0,0.0754,176558.125,0.4,0.0,0.6,0.0,-0.01
220000.0,0.0845,233721.047,0.4,0.0,0.6,0.0,-0.27
220000.0,0.0949,306464.656,0.4,0.0,0.6,0.0,1.02
220000.0,0.1063,406190.0,0.4,0.0,0.6,0.0,0.44
220000.0,0.1183,528504.312,0.4,0.0,0.6,0.0,0.19
220000.0,0.1325,700183.375,0.4,0.0,0.6,0.0,-0.55
220000.0,0.1484,909901.5,0.4,0.0,0.6,0.0,0.26
220000.0,0.1664,1187122.0,0.4,0.0,0.6,0.0,0.66
220000.0,0.1863,1560837.5,0.4,0.0,0.6,0.0,-0.51
220000.0,0.209,2001180.75,0.4,0.0,0.6,0.0,0.7
220000.0,0.234,2612660.25,0.4,0.0,0.6,0.0,-0.12
